x,y_pred,y_real,y_diff,y_diff_absolute,percentage_error,absolute_percentage_error
50,32.06635229504231,32.10254037844386,-0.036188083401555105,0.036188083401555105,0.11272654118629997,0.11272654118629997
51,31.601218158622395,31.63279118601274,-0.031573027390344066,0.031573027390344066,0.0998110701160791,0.0998110701160791
52,31.093213862072623,31.11944199358161,-0.026228131508986507,0.026228131508986507,0.08428213948822111,0.08428213948822111
53,30.542339405393,30.562492801150498,-0.02015339575749664,0.02015339575749664,0.0659415967428481,0.0659415967428481
54,29.94859478858352,29.961943608719373,-0.013348820135853146,0.013348820135853146,0.04455258413866195,0.04455258413866195
55,29.311980011644188,29.31779441628825,-0.005814404644063131,0.005814404644063131,0.019832339914467745,0.019832339914467745
56,28.632495074574983,28.630045223857138,0.0024498507178449813,0.0024498507178449813,-0.008556922277592298,0.008556922277592298
57,27.91013997737594,27.898696031426013,0.011443945949928036,0.011443945949928036,-0.04101964456344912,0.04101964456344912
58,27.144914720047048,27.123746838994876,0.021167881052171822,0.021167881052171822,-0.07804187665451695,0.07804187665451695
59,26.33681930258829,26.30519764656377,0.031621656024519496,0.031621656024519496,-0.12021067641987555,0.12021067641987555
60,25.48585372499968,25.44304845413265,0.0428052708670279,0.0428052708670279,-0.16823955252136916,0.16823955252136916
61,24.592017987281217,24.53729926170152,0.054718725579697036,0.054718725579697036,-0.22300223425608823,0.22300223425608823
62,23.65531208943289,23.587950069270406,0.06736202016248427,0.06736202016248427,-0.28557810222873614,0.28557810222873614
63,22.675736031454697,22.59500087683928,0.08073515461541803,0.08073515461541803,-0.35731423537219054,0.35731423537219054
64,21.653289813346667,21.558451684408155,0.09483812893851251,0.09483812893851251,-0.4399115962817629,0.4399115962817629
65,20.587973435108772,20.478302491977047,0.1096709431317251,0.1096709431317251,-0.5355470414341803,0.5355470414341803
66,19.479786896741025,19.354553299545913,0.12523359719511262,0.12523359719511262,-0.6470497936940285,0.6470497936940285
67,18.328730198243427,18.18720410711478,0.14152609112864667,0.14152609112864667,-0.7781629891824994,0.7781629891824994
68,17.134803339615964,16.97625491468365,0.15854842493231303,0.15854842493231303,-0.933942296043023,0.933942296043023
69,15.898006320858649,15.721705722252537,0.1763005986061117,0.1763005986061117,-1.1213834027981802,1.1213834027981802
70,14.618339141971482,14.423556529821425,0.19478261215005688,0.19478261215005688,-1.3504478714894905,1.3504478714894905
71,13.295801802954465,13.081807337390302,0.2139944655641628,0.2139944655641628,-1.6358172846081118,1.6358172846081118
72,11.930394303807581,11.69645814495918,0.23393615884840102,0.23393615884840102,-2.0000598125443676,2.0000598125443676
73,10.522116644530847,10.267508952528061,0.25460769200278577,0.25460769200278577,-2.479741611913534,2.479741611913534
74,9.070968825124261,8.79495976009693,0.27600906502733125,0.27600906502733125,-3.138264103033137,3.138264103033137
75,7.57695084558781,7.278810567665801,0.29814027792200903,0.29814027792200903,-4.096002707453588,4.096002707453588
76,6.040062705921507,5.719061375234688,0.32100133068681913,0.32100133068681913,-5.6128324147185165,5.6128324147185165
77,4.460304406125353,4.115712182803549,0.34459222332180417,0.34459222332180417,-8.372602553735286,8.372602553735286
78,2.837675946199319,2.468762990372454,0.3689129558268647,0.3689129558268647,-14.943230972982466,14.943230972982466
79,1.1721773261434763,0.7782137979413335,0.39396352820214275,0.39396352820214275,-50.624073904153796,50.624073904153796
80,-0.5361914540422603,-0.955935394489785,0.4197439404475247,0.4197439404475247,43.909237263001046,43.909237263001046
81,-2.287430394357834,-2.73368458692093,0.44625419256309584,0.44625419256309584,16.32427510833398,16.32427510833398
82,-4.081539494803273,-4.555033779352016,0.47349428454874243,0.47349428454874243,10.394967578398512,10.394967578398512
83,-5.918518755378578,-6.419982971783156,0.5014642164045782,0.5014642164045782,7.810989820511876,7.810989820511876
84,-7.79836817608372,-8.328532164214295,0.5301639881305746,0.5301639881305746,6.365635356594552,6.365635356594552
85,-9.721087756918728,-10.280681356645374,0.5595935997266466,0.5595935997266466,5.44315673556917,5.44315673556917
